year,time_hour,dep_delay,arr_delay,origin,dest,tailnum,carrier
2013,2013-11-10T15:00:00Z,-6,-10,EWR,CHS,N16999,EV
2013,2013-08-28T16:00:00Z,-4,69,LGA,CLT,N187US,US
2013,2013-08-29T10:00:00Z,-3,-5,EWR,ATL,N304DQ,DL
2013,2013-09-21T13:00:00Z,-6,-22,LGA,TPA,N360NB,DL
2013,2013-11-20T21:00:00Z,-6,-14,EWR,FLL,N629JB,B6
2013,2013-02-17T23:00:00Z,8,0,JFK,SFO,N627VA,VX
2013,2013-04-20T12:00:00Z,-2,-4,JFK,ATL,N976DL,DL
2013,2013-09-27T19:00:00Z,2,-4,JFK,LAX,N328AA,AA
2013,2013-08-26T14:00:00Z,-2,-42,LGA,FLL,N653JB,B6
2013,2013-11-22T00:00:00Z,66,42,JFK,SJU,N595JB,B6
2013,2013-02-17T14:00:00Z,-5,-5,JFK,LAX,N703TW,DL
2013,2013-10-31T13:00:00Z,2,-14,LGA,CHS,N717EV,EV
2013,2013-11-04T16:00:00Z,11,46,LGA,DEN,N406WN,WN
2013,2013-02-10T23:00:00Z,4,-20,JFK,SFO,N642VA,VX
2013,2013-09-21T00:00:00Z,-4,-8,LGA,ATL,N990DL,DL
2013,2013-04-21T09:00:00Z,20,25,EWR,CLT,N753US,US
2013,2013-10-18T13:00:00Z,-7,-12,EWR,FLL,N565JB,B6
2013,2013-04-30T00:00:00Z,4,5,EWR,SJU,N73299,UA
2013,2013-02-06T15:00:00Z,0,-3,LGA,RDU,N730MQ,MQ
2013,2013-12-10T13:00:00Z,NA,NA,LGA,CLT,N520MQ,MQ
2013,2013-05-18T13:00:00Z,-7,-8,LGA,BNA,N537MQ,MQ
2013,2013-12-12T14:00:00Z,-7,-9,LGA,DCA,N747UW,US
2013,2013-04-08T21:00:00Z,-4,-25,LGA,MCO,N3740C,DL
2013,2013-04-04T18:00:00Z,-9,-31,LGA,IAD,N832AS,EV
2013,2013-03-21T15:00:00Z,56,39,EWR,PVD,N14562,EV
2013,2013-06-21T00:00:00Z,8,-15,EWR,FLL,N77261,UA
2013,2013-04-12T14:00:00Z,-4,18,EWR,PBI,N526JB,B6
2013,2013-09-25T12:00:00Z,0,14,LGA,RDU,N812MQ,MQ
2013,2013-05-23T15:00:00Z,34,73,LGA,DCA,N754UW,US
2013,2013-09-08T10:00:00Z,-6,-18,EWR,ORD,N76529,UA
2013,2013-01-17T11:00:00Z,-1,7,LGA,DFW,N3BVAA,AA
2013,2013-12-20T17:00:00Z,-1,7,EWR,DTW,N934XJ,9E
2013,2013-06-25T23:00:00Z,32,36,EWR,PBI,N76504,UA
2013,2013-12-21T11:00:00Z,-5,-16,JFK,PBI,N644JB,B6
2013,2013-04-30T22:00:00Z,11,12,EWR,MIA,N21723,UA
2013,2013-08-24T22:00:00Z,78,59,JFK,MIA,N309US,DL
2013,2013-07-28T19:00:00Z,180,172,LGA,STL,N293WN,WN
2013,2013-02-03T20:00:00Z,-9,-10,JFK,ORD,N909XJ,9E
2013,2013-12-31T23:00:00Z,-6,11,JFK,SAN,N3762Y,DL
2013,2013-07-11T17:00:00Z,-6,-8,LGA,DCA,N750UW,US
2013,2013-12-16T00:00:00Z,-9,-19,LGA,MSY,N301NB,DL
2013,2013-09-25T18:00:00Z,16,22,EWR,CLE,N844UA,UA
2013,2013-02-26T20:00:00Z,-3,-20,JFK,ROC,N937XJ,9E
2013,2013-07-09T12:00:00Z,24,19,LGA,ATL,N938AT,FL
2013,2013-03-28T15:00:00Z,-4,-11,EWR,PVD,N14179,EV
2013,2013-02-26T22:00:00Z,-12,-16,EWR,DFW,N525AA,AA
2013,2013-10-23T13:00:00Z,-10,20,LGA,MCO,N561JB,B6
2013,2013-04-10T21:00:00Z,-2,-31,JFK,SAN,N3768,DL
2013,2013-12-20T13:00:00Z,-1,-15,EWR,STL,N14972,EV
2013,2013-10-27T12:00:00Z,13,-2,EWR,SFO,N79279,UA
2013,2013-05-13T21:00:00Z,-6,-30,LGA,DEN,N521UA,UA
2013,2013-08-27T10:00:00Z,0,-7,EWR,ORD,N27477,UA
2013,2013-02-11T01:00:00Z,15,6,EWR,JAX,N15983,EV
2013,2013-11-13T11:00:00Z,-5,5,LGA,ATL,N522MQ,MQ
2013,2013-03-23T22:00:00Z,34,44,JFK,BUF,N348JB,B6
2013,2013-05-07T12:00:00Z,3,-3,EWR,DTW,N12160,EV
2013,2013-04-05T00:00:00Z,52,42,EWR,ALB,N16976,EV
2013,2013-06-07T21:00:00Z,63,106,EWR,BOS,N373JB,B6
2013,2013-04-17T12:00:00Z,-5,-9,JFK,DCA,N924XJ,9E
2013,2013-06-07T13:00:00Z,-8,-35,EWR,LAS,N522UA,UA
2013,2013-05-29T10:00:00Z,-6,-14,JFK,MCO,N5CLAA,AA
2013,2013-12-24T21:00:00Z,15,23,LGA,DEN,N489WN,WN
2013,2013-08-23T12:00:00Z,-8,-10,EWR,DTW,N15980,EV
2013,2013-06-20T20:00:00Z,-4,-25,EWR,DFW,N502AA,AA
2013,2013-10-29T12:00:00Z,-8,-44,JFK,MIA,N916DE,DL
2013,2013-01-09T12:00:00Z,-7,-4,EWR,LAX,N580UA,UA
2013,2013-10-09T21:00:00Z,-1,-22,EWR,BNA,N12157,EV
2013,2013-08-23T10:00:00Z,-8,-4,LGA,ATL,N906DL,DL
2013,2013-05-16T12:00:00Z,-5,-23,LGA,BOS,N953UW,US
2013,2013-09-04T11:00:00Z,-7,-22,JFK,SEA,N723TW,DL
2013,2013-05-01T18:00:00Z,-6,-26,EWR,MSP,N13123,EV
2013,2013-05-09T14:00:00Z,5,15,JFK,TPA,N708JB,B6
2013,2013-12-29T23:00:00Z,20,17,EWR,CLT,N197UW,US
2013,2013-04-17T13:00:00Z,-5,4,JFK,PHL,N8554A,9E
2013,2013-07-20T10:00:00Z,-5,-19,EWR,BOS,N13908,EV
2013,2013-03-24T10:00:00Z,4,-38,JFK,SJU,N3EJAA,AA
2013,2013-06-13T20:00:00Z,18,46,JFK,CVG,N657MQ,MQ
2013,2013-03-06T14:00:00Z,-4,-11,JFK,ROC,N283JB,B6
2013,2013-02-15T20:00:00Z,1,-8,LGA,ORD,N478UA,UA
2013,2013-11-03T12:00:00Z,-2,7,EWR,BTV,N26141,EV
2013,2013-07-23T16:00:00Z,32,49,EWR,SFO,N39463,UA
2013,2013-04-16T20:00:00Z,9,5,JFK,SAN,N661JB,B6
2013,2013-04-30T17:00:00Z,-5,-17,JFK,SEA,N657JB,B6
2013,2013-06-06T19:00:00Z,-6,-23,JFK,BUF,N265JB,B6
2013,2013-06-06T09:00:00Z,-2,-9,EWR,IAH,N579UA,UA
2013,2013-03-21T01:00:00Z,109,101,LGA,MCO,N585JB,B6
2013,2013-04-20T15:00:00Z,-7,-23,EWR,MSP,N740EV,EV
2013,2013-10-02T13:00:00Z,-10,-21,LGA,STL,N4XHAA,AA
2013,2013-03-12T10:00:00Z,-5,23,JFK,RSW,N586JB,B6
2013,2013-01-28T01:00:00Z,-1,-10,LGA,ATL,N514MQ,MQ
2013,2013-07-14T17:00:00Z,-2,-16,JFK,MVY,N351JB,B6
2013,2013-10-09T10:00:00Z,0,8,LGA,FLL,N652JB,B6
2013,2013-09-11T14:00:00Z,-9,-27,EWR,OMA,N17169,EV
2013,2013-06-03T18:00:00Z,-3,-21,EWR,BOS,N33266,UA
2013,2013-02-04T13:00:00Z,-10,-10,LGA,CMH,N730MQ,MQ
2013,2013-08-30T12:00:00Z,-6,-25,JFK,HOU,N316JB,B6
2013,2013-03-07T13:00:00Z,-4,-26,JFK,SAN,N665JB,B6
2013,2013-11-14T14:00:00Z,-10,-20,LGA,BOS,N958UW,US
2013,2013-06-06T13:00:00Z,-6,-17,LGA,STL,N480AA,AA
2013,2013-06-17T23:00:00Z,98,118,JFK,BOS,N3FCAA,AA
2013,2013-01-23T21:00:00Z,2,15,LGA,BOS,N952UW,US
2013,2013-04-10T11:00:00Z,-5,-9,JFK,SFO,N718TW,DL
2013,2013-03-01T17:00:00Z,-8,-15,LGA,DCA,N756US,US
2013,2013-10-07T17:00:00Z,-8,-13,JFK,LAX,N623VA,VX
2013,2013-09-12T17:00:00Z,180,209,EWR,MHT,N13955,EV
2013,2013-08-24T10:00:00Z,6,-2,EWR,MDW,N466WN,WN
2013,2013-04-02T22:00:00Z,91,76,JFK,SFO,N525UA,UA
2013,2013-04-27T11:00:00Z,-8,3,JFK,SLC,N650DL,DL
2013,2013-12-06T20:00:00Z,47,86,LGA,PHL,N952UW,US
2013,2013-01-06T11:00:00Z,-6,-12,EWR,CLT,N769US,US
2013,2013-05-12T23:00:00Z,-8,1,EWR,BNA,N21537,EV
2013,2013-07-23T18:00:00Z,127,142,LGA,IAD,N820AS,EV
2013,2013-08-18T01:00:00Z,55,51,EWR,MCO,N665JB,B6
2013,2013-08-11T11:00:00Z,-3,-15,JFK,LAX,N328AA,AA
2013,2013-11-13T17:00:00Z,-3,-1,JFK,MCO,N504JB,B6
2013,2013-01-17T23:00:00Z,-2,-26,JFK,LGB,N566JB,B6
2013,2013-05-04T16:00:00Z,-8,-39,JFK,SFO,N518UA,UA
2013,2013-01-31T12:00:00Z,-2,-4,EWR,TPA,N33266,UA
2013,2013-06-26T20:00:00Z,45,-3,JFK,SFO,N721TW,DL
2013,2013-02-22T23:00:00Z,-6,-27,JFK,MSY,N302NB,DL
2013,2013-11-08T00:00:00Z,70,56,LGA,DSM,N272PQ,9E
2013,2013-06-08T23:00:00Z,-5,-5,JFK,FLL,N641JB,B6
2013,2013-06-30T14:00:00Z,-5,-20,JFK,HNL,N381HA,HA
2013,2013-03-07T18:00:00Z,0,-2,LGA,DCA,N758US,US
2013,2013-05-24T17:00:00Z,64,48,EWR,ORD,N17105,UA
2013,2013-10-11T21:00:00Z,48,43,EWR,MSP,N301NB,DL
2013,2013-03-03T22:00:00Z,-6,-22,EWR,DEN,N38417,UA
2013,2013-01-30T13:00:00Z,-1,-8,LGA,DEN,N209FR,F9
2013,2013-05-27T17:00:00Z,-4,-22,LGA,MCO,N910DE,DL
2013,2013-03-24T16:00:00Z,8,-15,LGA,DEN,N929WN,WN
2013,2013-05-03T14:00:00Z,-7,-28,EWR,DTW,N920XJ,9E
2013,2013-08-16T23:00:00Z,-2,-8,EWR,DFW,N554AA,AA
2013,2013-01-17T11:00:00Z,-4,-11,JFK,MSY,N554JB,B6
2013,2013-04-05T16:00:00Z,35,34,EWR,BUF,N21537,EV
2013,2013-02-06T23:00:00Z,-3,6,LGA,CLE,N505MQ,MQ
2013,2013-09-08T15:00:00Z,-6,-25,LGA,CLT,N717UW,US
2013,2013-07-14T10:00:00Z,-2,-8,JFK,ATL,N658DL,DL
2013,2013-05-08T18:00:00Z,27,16,EWR,MSP,N166PQ,EV
2013,2013-11-05T20:00:00Z,-2,-15,EWR,MDW,N751SW,WN
2013,2013-01-05T20:00:00Z,-3,-21,JFK,SYR,N353JB,B6
2013,2013-06-28T17:00:00Z,102,96,JFK,LAX,N323AA,AA
2013,2013-12-24T12:00:00Z,-10,-35,EWR,SFO,N854VA,VX
2013,2013-03-21T12:00:00Z,-2,-10,JFK,PHX,N3731T,DL
2013,2013-10-05T11:00:00Z,-5,-21,JFK,RDU,N298JB,B6
2013,2013-09-27T10:00:00Z,-3,-20,LGA,ATL,N923DL,DL
2013,2013-06-09T13:00:00Z,-2,-17,LGA,CHS,N708EV,EV
2013,2013-11-23T20:00:00Z,-6,-6,LGA,MKE,N7740A,WN
2013,2013-07-20T12:00:00Z,25,8,LGA,BNA,N511MQ,MQ
2013,2013-07-01T00:00:00Z,148,117,LGA,ORD,N459UA,UA
2013,2013-06-02T20:00:00Z,47,56,LGA,DCA,N957UW,US
2013,2013-07-15T20:00:00Z,3,-5,EWR,SAV,N12540,EV
2013,2013-03-07T11:00:00Z,NA,NA,LGA,DEN,NA,WN
2013,2013-11-08T10:00:00Z,-8,4,LGA,IAH,N14731,UA
2013,2013-10-07T10:00:00Z,-3,-17,JFK,LAS,N794JB,B6
2013,2013-10-10T21:00:00Z,-1,-9,EWR,SAN,N36469,UA
2013,2013-07-16T22:00:00Z,4,-22,LGA,BNA,N207WN,WN
2013,2013-05-19T11:00:00Z,-6,-2,EWR,ATL,N320NB,DL
2013,2013-09-07T14:00:00Z,-8,-48,JFK,SFO,N636VA,VX
2013,2013-06-19T19:00:00Z,3,57,JFK,MCO,N5FNAA,AA
2013,2013-03-01T23:00:00Z,-5,-53,JFK,LAX,N723TW,DL
2013,2013-04-11T00:00:00Z,NA,NA,LGA,DCA,NA,US
2013,2013-02-04T12:00:00Z,-4,21,LGA,MKE,N919AT,FL
2013,2013-09-16T12:00:00Z,4,-25,LGA,ORF,N708EV,EV
2013,2013-07-25T21:00:00Z,-7,9,JFK,LAX,N323AA,AA
2013,2013-01-03T02:00:00Z,16,NA,EWR,RSW,N12221,UA
2013,2013-04-15T17:00:00Z,-2,-4,EWR,GSO,N14907,EV
2013,2013-11-28T23:00:00Z,-8,-19,EWR,PBI,N409UA,UA
2013,2013-07-02T16:00:00Z,5,-10,EWR,BOS,N470UA,UA
2013,2013-12-25T22:00:00Z,-1,-8,LGA,RSW,N951DL,DL
2013,2013-12-23T22:00:00Z,101,109,EWR,SAV,N14180,EV
2013,2013-01-08T00:00:00Z,104,90,LGA,FLL,N529JB,B6
2013,2013-05-30T14:00:00Z,-3,-34,JFK,LAX,N338AA,AA
2013,2013-04-01T11:00:00Z,-2,-21,LGA,DEN,N928WN,WN
2013,2013-09-01T23:00:00Z,5,-2,LGA,FLL,N621JB,B6
2013,2013-01-19T01:00:00Z,-3,-4,EWR,MCO,N436UA,UA
2013,2013-10-04T12:00:00Z,100,108,JFK,BUF,N901XJ,9E
2013,2013-04-05T10:00:00Z,-6,-27,EWR,SDF,N48901,EV
2013,2013-07-01T11:00:00Z,16,45,EWR,GSO,N12126,EV
2013,2013-09-03T21:00:00Z,-8,-1,JFK,DCA,N848MQ,MQ
2013,2013-01-02T22:00:00Z,8,7,LGA,IAH,N24633,UA
2013,2013-05-22T15:00:00Z,12,31,LGA,BNA,N532MQ,MQ
2013,2013-04-01T15:00:00Z,-7,-20,EWR,FLL,N87527,UA
2013,2013-03-10T12:00:00Z,-2,-10,LGA,RSW,N315NB,DL
2013,2013-05-11T18:00:00Z,-5,-8,EWR,CHS,N14158,EV
2013,2013-09-17T20:00:00Z,-10,-31,EWR,GRR,N34111,EV
2013,2013-06-23T16:00:00Z,-5,-15,LGA,DCA,N952UW,US
2013,2013-10-09T10:00:00Z,-6,2,EWR,RSW,N540UA,UA
2013,2013-05-14T20:00:00Z,-4,-29,LGA,DTW,N365NW,DL
2013,2013-08-19T11:00:00Z,-6,1,LGA,DTW,N905DE,DL
2013,2013-12-14T14:00:00Z,-2,47,JFK,MCO,N529JB,B6
2013,2013-12-06T00:00:00Z,NA,NA,LGA,DFW,N3GSAA,AA
2013,2013-01-23T13:00:00Z,-1,3,EWR,SAN,N76522,UA
2013,2013-09-02T20:00:00Z,1,-15,EWR,BOS,N448UA,UA
2013,2013-08-28T14:00:00Z,75,95,LGA,IAD,N832AS,EV
2013,2013-08-05T11:00:00Z,-8,-18,LGA,DCA,N753US,US
2013,2013-03-15T10:00:00Z,0,2,JFK,BUF,N309JB,B6
2013,2013-01-23T16:00:00Z,-4,-5,LGA,CLT,N564UW,US
2013,2013-02-26T02:00:00Z,-6,-2,JFK,LAS,N657JB,B6
2013,2013-04-01T17:00:00Z,-2,3,LGA,FLL,N615JB,B6
2013,2013-10-16T22:00:00Z,-4,-7,EWR,ATL,N358NB,DL
2013,2013-08-14T19:00:00Z,59,47,EWR,DEN,N420WN,WN
2013,2013-01-08T22:00:00Z,12,-4,JFK,ROC,N658JB,B6
2013,2013-10-02T18:00:00Z,-9,-42,JFK,DCA,N912XJ,9E
2013,2013-05-06T15:00:00Z,35,18,EWR,LAS,N75429,UA
2013,2013-03-25T00:00:00Z,-5,-26,EWR,DFW,N838UA,UA
2013,2013-01-16T19:00:00Z,20,27,LGA,IAH,N487UA,UA
2013,2013-07-08T22:00:00Z,164,124,EWR,TPA,N408UA,UA
2013,2013-11-07T14:00:00Z,1,-5,LGA,FLL,N644JB,B6
2013,2013-02-19T01:00:00Z,16,3,EWR,OMA,N13124,EV
2013,2013-08-29T20:00:00Z,-2,-25,JFK,MCO,N646JB,B6
2013,2013-06-15T21:00:00Z,6,-1,EWR,PHX,N458UA,UA
2013,2013-10-27T11:00:00Z,-4,-11,EWR,ORF,N13995,EV
2013,2013-09-04T20:00:00Z,-4,-20,LGA,DTW,N335NW,DL
2013,2013-07-21T23:00:00Z,89,76,JFK,CMH,N513MQ,MQ
2013,2013-10-05T00:00:00Z,14,1,LGA,TYS,N8709A,9E
2013,2013-05-26T14:00:00Z,-3,-18,JFK,BOS,N298JB,B6
2013,2013-01-23T00:00:00Z,22,-17,JFK,LAS,N3743H,DL
2013,2013-08-11T13:00:00Z,-1,-15,EWR,ATL,N11539,EV
2013,2013-05-18T21:00:00Z,-3,-15,EWR,CLT,N642AW,US
2013,2013-01-23T21:00:00Z,-2,2,JFK,CVG,N651MQ,MQ
2013,2013-06-16T18:00:00Z,3,-12,LGA,ATL,N537MQ,MQ
2013,2013-12-06T01:00:00Z,-6,45,JFK,LAX,N655JB,B6
2013,2013-09-20T13:00:00Z,-2,-17,LGA,CLT,N733UW,US
2013,2013-11-19T21:00:00Z,-4,-17,JFK,BOS,N266JB,B6
2013,2013-09-03T14:00:00Z,-6,-20,JFK,LAS,N379DA,DL
2013,2013-08-12T22:00:00Z,10,-6,JFK,MIA,N975DL,DL
2013,2013-09-19T10:00:00Z,15,-1,LGA,RDU,N857MQ,MQ
2013,2013-07-12T00:00:00Z,0,-5,EWR,RIC,N14543,EV
2013,2013-07-19T14:00:00Z,3,-13,LGA,RDU,N725MQ,MQ
2013,2013-06-09T01:00:00Z,-7,-15,JFK,DEN,N570JB,B6
2013,2013-12-27T11:00:00Z,-1,-3,JFK,ATL,N3756,DL
2013,2013-06-10T00:00:00Z,-3,-1,EWR,BQN,N34282,UA
2013,2013-12-23T13:00:00Z,11,-7,EWR,MSP,N17196,EV
2013,2013-06-27T21:00:00Z,426,383,LGA,DTW,N970DL,DL
2013,2013-01-02T17:00:00Z,2,-6,JFK,BOS,N306JB,B6
2013,2013-07-12T15:00:00Z,-8,-24,LGA,ORD,N525AA,AA
2013,2013-08-23T12:00:00Z,52,39,JFK,SJU,N3761R,DL
2013,2013-12-12T23:00:00Z,27,22,EWR,MCO,N637JB,B6
2013,2013-06-19T16:00:00Z,0,-10,JFK,LAX,N324AA,AA
2013,2013-12-23T16:00:00Z,-1,-12,LGA,DEN,N77295,UA
2013,2013-06-14T16:00:00Z,-7,-8,JFK,RDU,N811MQ,MQ
2013,2013-01-27T16:00:00Z,-5,-28,LGA,CLT,N109UW,US
2013,2013-08-03T16:00:00Z,1,-12,EWR,MCO,N19136,UA
2013,2013-10-12T18:00:00Z,43,35,JFK,FLL,N552JB,B6
2013,2013-08-03T19:00:00Z,8,-9,LGA,BNA,N528MQ,MQ
2013,2013-08-11T23:00:00Z,-7,13,EWR,OKC,N14180,EV
2013,2013-05-29T17:00:00Z,1,-6,EWR,PHX,N933WN,WN
2013,2013-01-11T23:00:00Z,-7,-28,LGA,ORD,N438UA,UA
2013,2013-03-14T19:00:00Z,-2,-38,EWR,LAS,N445UA,UA
2013,2013-02-21T13:00:00Z,-9,-4,LGA,BOS,N949UW,US
2013,2013-09-17T23:00:00Z,1,8,LGA,IAD,N829AS,EV
2013,2013-09-16T13:00:00Z,24,1,LGA,CHS,N600QX,EV
2013,2013-12-12T00:00:00Z,20,27,LGA,ATL,N954AT,FL
2013,2013-08-22T16:00:00Z,53,48,LGA,MIA,N914DE,DL
2013,2013-03-22T15:00:00Z,-5,-20,LGA,TPA,N336NW,DL
2013,2013-02-19T21:00:00Z,148,147,EWR,DAY,N12142,EV
2013,2013-01-23T18:00:00Z,-5,-17,EWR,LAX,N19141,UA
2013,2013-07-11T12:00:00Z,39,34,JFK,HOU,N374JB,B6
2013,2013-08-02T21:00:00Z,-7,-11,LGA,DCA,N754UW,US
2013,2013-08-28T20:00:00Z,33,-9,JFK,DFW,N3HSAA,AA
2013,2013-09-05T16:00:00Z,-3,-14,JFK,BOS,N279JB,B6
2013,2013-07-05T13:00:00Z,-9,-43,EWR,DFW,N577AA,AA
2013,2013-03-26T14:00:00Z,-9,-26,LGA,ORD,N574AA,AA
2013,2013-05-27T21:00:00Z,1,-7,EWR,LAX,N544UA,UA
2013,2013-09-24T22:00:00Z,0,-4,JFK,SJC,N645JB,B6
2013,2013-08-25T23:00:00Z,34,-2,JFK,SMF,N558JB,B6
2013,2013-03-26T20:00:00Z,-3,3,LGA,DCA,N755US,US
2013,2013-12-01T23:00:00Z,-7,28,EWR,PBI,N621JB,B6
2013,2013-12-29T13:00:00Z,0,-11,JFK,PHX,N383DN,DL
2013,2013-03-21T21:00:00Z,3,25,LGA,IAH,N16732,UA
2013,2013-06-19T12:00:00Z,30,46,EWR,ORF,N36915,EV
2013,2013-06-28T21:00:00Z,0,52,JFK,LAX,N721TW,DL
2013,2013-05-27T15:00:00Z,-7,-32,LGA,DFW,N3JVAA,AA
2013,2013-10-03T10:00:00Z,-7,-2,JFK,IAD,N826AS,EV
2013,2013-04-12T22:00:00Z,-2,-16,JFK,LAS,N662JB,B6
2013,2013-07-05T11:00:00Z,-4,-15,EWR,STL,N742SW,WN
2013,2013-01-13T20:00:00Z,-10,-17,LGA,CMH,N739MQ,MQ
2013,2013-04-03T20:00:00Z,-6,-11,EWR,PHX,N658AW,US
2013,2013-06-30T23:00:00Z,NA,NA,EWR,BOS,NA,UA
2013,2013-04-10T11:00:00Z,-3,-3,EWR,DFW,N553AA,AA
2013,2013-01-22T15:00:00Z,0,4,EWR,RSW,N428UA,UA
2013,2013-05-18T13:00:00Z,-1,-39,EWR,LAS,N524UA,UA
2013,2013-06-22T19:00:00Z,-5,-9,EWR,TPA,N467UA,UA
2013,2013-02-15T16:00:00Z,-3,1,LGA,PBI,N327NB,DL
2013,2013-09-05T10:00:00Z,-10,-37,LGA,DEN,N541UA,UA
2013,2013-10-18T17:00:00Z,-4,0,LGA,ATL,N717JL,FL
2013,2013-08-25T21:00:00Z,169,149,EWR,CVG,N13979,EV
2013,2013-04-19T22:00:00Z,87,NA,LGA,ATL,N717JL,FL
2013,2013-02-07T02:00:00Z,30,23,LGA,FLL,N763JB,B6
2013,2013-02-03T13:00:00Z,9,31,JFK,LAX,N12109,UA
2013,2013-12-17T18:00:00Z,58,96,JFK,FLL,N708JB,B6
2013,2013-08-08T22:00:00Z,77,119,JFK,SFO,N661JB,B6
2013,2013-07-16T11:00:00Z,-9,-17,LGA,MCO,N952DL,DL
2013,2013-01-22T21:00:00Z,-4,-20,EWR,IAH,N677UA,UA
2013,2013-02-04T20:00:00Z,38,39,EWR,JAX,N16981,EV
2013,2013-11-14T15:00:00Z,-6,-22,JFK,LAX,N328AA,AA
2013,2013-06-22T19:00:00Z,15,10,JFK,MCO,N5FMAA,AA
2013,2013-08-27T18:00:00Z,30,5,EWR,FLL,N451UA,UA
2013,2013-08-26T01:00:00Z,3,-13,EWR,BOS,N87512,UA
2013,2013-06-02T10:00:00Z,-2,-8,JFK,CLT,N722US,US
2013,2013-04-29T12:00:00Z,-3,-44,EWR,SFO,N39461,UA
2013,2013-05-25T17:00:00Z,1,-28,LGA,MDW,N797MX,WN
2013,2013-08-14T20:00:00Z,33,25,EWR,SFO,N37281,UA
2013,2013-02-27T17:00:00Z,0,-9,LGA,ATL,N6705Y,DL
2013,2013-10-12T01:00:00Z,0,-24,JFK,LAX,N320AA,AA
2013,2013-06-18T23:00:00Z,193,185,LGA,MCO,N379DA,DL
2013,2013-04-19T13:00:00Z,54,51,JFK,PHL,N8516C,9E
2013,2013-09-16T00:00:00Z,-2,-10,JFK,LAX,N806JB,B6
2013,2013-11-07T11:00:00Z,0,-2,LGA,MCO,N663JB,B6
2013,2013-09-02T21:00:00Z,44,38,JFK,SEA,N711ZX,DL
2013,2013-01-18T21:00:00Z,32,10,EWR,DEN,N482WN,WN
2013,2013-01-16T02:00:00Z,-7,1,LGA,BNA,N524MQ,MQ
2013,2013-06-02T22:00:00Z,78,53,EWR,DFW,N38454,UA
2013,2013-12-29T13:00:00Z,0,-7,EWR,JAC,N27722,UA
2013,2013-02-23T11:00:00Z,-9,-24,LGA,ORD,N3DEAA,AA
2013,2013-01-10T13:00:00Z,-9,-15,LGA,CMH,N737MQ,MQ
2013,2013-04-07T11:00:00Z,-3,-12,JFK,SFO,N843VA,VX
2013,2013-03-01T12:00:00Z,-5,-21,EWR,SEA,N506AS,AS
2013,2013-12-08T19:00:00Z,-10,-15,LGA,SDF,N8516C,9E
2013,2013-10-28T01:00:00Z,38,25,EWR,BTV,N16147,EV
2013,2013-07-16T15:00:00Z,-9,4,LGA,CMH,N721MQ,MQ
2013,2013-07-28T17:00:00Z,-9,-13,EWR,PBI,N33294,UA
2013,2013-02-10T14:00:00Z,6,-25,LGA,FLL,N662JB,B6
2013,2013-07-25T18:00:00Z,-3,10,JFK,CLE,N8936A,9E
2013,2013-02-18T20:00:00Z,0,-5,EWR,SDF,N14105,EV
2013,2013-08-09T15:00:00Z,2,10,JFK,BTV,N346JB,B6
2013,2013-08-21T21:00:00Z,8,-4,LGA,CLT,N156UW,US
2013,2013-09-17T10:00:00Z,-5,-30,EWR,ORD,N39418,UA
2013,2013-04-22T17:00:00Z,4,-5,EWR,BTV,N26549,EV
2013,2013-04-01T23:00:00Z,63,71,EWR,SAN,N14237,UA
2013,2013-04-09T18:00:00Z,-2,-12,LGA,CAK,N981AT,FL
2013,2013-09-30T21:00:00Z,-1,-31,JFK,LAX,N502UA,UA
2013,2013-12-30T20:00:00Z,12,42,EWR,IAH,N38417,UA
2013,2013-01-17T01:00:00Z,-1,-3,EWR,ALB,N16911,EV
2013,2013-12-02T12:00:00Z,-1,-12,JFK,IAD,N318JB,B6
2013,2013-04-20T22:00:00Z,26,5,JFK,SLC,N793JB,B6
2013,2013-12-25T23:00:00Z,10,-3,JFK,ATL,N376DA,DL
2013,2013-06-06T11:00:00Z,-6,8,JFK,DCA,N840MQ,MQ
2013,2013-02-01T12:00:00Z,15,1,LGA,ORD,N473UA,UA
2013,2013-04-16T21:00:00Z,NA,NA,LGA,RDU,N0EGMQ,MQ
2013,2013-06-08T14:00:00Z,-6,-17,LGA,DFW,N3FEAA,AA
2013,2013-07-30T10:00:00Z,-2,-11,LGA,DTW,N326NB,DL
2013,2013-04-14T19:00:00Z,-3,-30,LGA,CLE,N37287,UA
2013,2013-10-23T17:00:00Z,-2,-14,EWR,HNL,N67058,UA
2013,2013-07-24T13:00:00Z,88,86,JFK,LAX,N332AA,AA
2013,2013-07-09T18:00:00Z,-2,-18,LGA,DTW,N331NB,DL
2013,2013-07-22T16:00:00Z,-5,-14,JFK,SYR,N267JB,B6
2013,2013-05-14T17:00:00Z,-4,-22,EWR,ATL,N606LR,EV
2013,2013-05-17T19:00:00Z,-12,-16,LGA,XNA,N735MQ,MQ
2013,2013-10-02T16:00:00Z,-1,-22,LGA,STL,N411WN,WN
2013,2013-05-21T18:00:00Z,3,-12,JFK,IAD,N828AS,EV
2013,2013-02-11T01:00:00Z,-10,-17,LGA,DTW,N736MQ,MQ
2013,2013-08-10T15:00:00Z,0,-10,EWR,ALB,N13988,EV
2013,2013-01-17T17:00:00Z,0,5,JFK,DCA,N856MQ,MQ
2013,2013-07-13T17:00:00Z,-4,-23,LGA,SRQ,N579JB,B6
2013,2013-07-10T21:00:00Z,NA,NA,EWR,BNA,N10575,EV
